Name,Ratings,Price,Source,Left_Right_Name,Left_Right_Ratings,Left_Right_Price,Left_Right_Source,Right_Name,Right_Ratings,Right_Price,Right_Source
Samsung Galaxy J3 6 Black Unlocked ,4.42,60,ebay,"Samsung Galaxy J3 Pro (Black, 16 GB)",4.2,7490,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 6 Black Unlocked ,4.42,60,ebay,"Samsung Galaxy J5 (Black, 8 GB)",4.3,9990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 6 Black Unlocked ,4.42,60,ebay,"Samsung Galaxy J5 Prime (Black, 16 GB)",4,11899,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 6 Black Unlocked ,4.42,60,ebay,"Samsung Galaxy J5 Prime (Black, 32 GB)",4.2,11990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 6 Black Unlocked ,4.42,60,ebay,"Samsung Galaxy J7 Nxt (Black, 16 GB)",4.3,9490,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 6 Black Unlocked ,4.42,60,ebay,"Samsung Galaxy J7 Nxt (Black, 32 GB)",4.3,11990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 6 Black Unlocked ,4.42,60,ebay,"Samsung Galaxy J7 Prime (Black, 16 GB)",4.2,12421,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 6 Black Unlocked ,4.42,60,ebay,"Samsung Galaxy J7 Prime (Black, 32 GB)",4.2,13400,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 6 Black Unlocked ,4.42,60,ebay,"Samsung Galaxy J7 Pro (Black, 64 GB)",4.4,18900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 6 Black Unlocked ,4.42,60,ebay,"Samsung Galaxy On Max (Black, 32 GB)",4.3,13900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 6 Black Unlocked ,4.42,60,ebay,"Samsung Galaxy S3 Neo (Black, 16 GB)",4.2,11722,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 6 Black Unlocked ,4.42,60,ebay,"Samsung Galaxy S9 (Coral Blue, 64 GB)",4.6,57900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 J320A - 16GB - White (Unlocked) Smartphone,4.52,81.68,ebay,"Samsung Galaxy A3 (Pearl White, 16 GB)",4,8500,Flipkart,"Samsung Galaxy J1 Mini Prime 8GB Unlocked Smartphone, Black",1,79.78,Walmart
Samsung Galaxy J3 J320A - 16GB - White (Unlocked) Smartphone,4.52,81.68,ebay,"Samsung Galaxy A3 (Pearl White, 16 GB)",4,8500,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
Samsung Galaxy J3 J320A - 16GB - White (Unlocked) Smartphone,4.52,81.68,ebay,"Samsung Galaxy A3 (Pearl White, 16 GB)",4,8500,Flipkart,Samsung Galaxy S4 I337 16GB 4G LTE AT Unlocked GSM Android Phone - White,4.377,167.17,Walmart
Samsung Galaxy J3 J320A - 16GB - White (Unlocked) Smartphone,4.52,81.68,ebay,"Samsung Galaxy J3 Pro (White, 16 GB)",4.2,7490,Flipkart,"Samsung Galaxy J1 Mini Prime 8GB Unlocked Smartphone, Black",1,79.78,Walmart
Samsung Galaxy J3 J320A - 16GB - White (Unlocked) Smartphone,4.52,81.68,ebay,"Samsung Galaxy J3 Pro (White, 16 GB)",4.2,7490,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
Samsung Galaxy J3 J320A - 16GB - White (Unlocked) Smartphone,4.52,81.68,ebay,"Samsung Galaxy J3 Pro (White, 16 GB)",4.2,7490,Flipkart,Samsung Galaxy S4 I337 16GB 4G LTE AT Unlocked GSM Android Phone - White,4.377,167.17,Walmart
Samsung Galaxy J3 NIB Color Silver,5,180,ebay,"Samsung Galaxy Core Prime (Silver, 8 GB)",4,6490,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 NIB Color Silver,5,180,ebay,"Samsung Galaxy J2 Ace (Gold, 8 GB)",4,8090,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 NIB Color Silver,5,180,ebay,"Samsung Galaxy J2 Ace (Silver, 8 GB)",4,8995,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 NIB Color Silver,5,180,ebay,"Samsung Galaxy J2 Pro (Silver, 16 GB)",4.1,7690,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 NIB Color Silver,5,180,ebay,"Samsung Galaxy J3 Pro (Gold, 16 GB)",4.2,7490,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 NIB Color Silver,5,180,ebay,"Samsung Galaxy J5 Prime (Gold, 32 GB)",4.2,11990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 NIB Color Silver,5,180,ebay,"Samsung Galaxy J7 Prime (Gold, 32 GB)",4.2,13400,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 NIB Color Silver,5,180,ebay,"Samsung Galaxy S3 Neo (Black, 16 GB)",4.2,11722,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J3 NIB Color Silver,5,180,ebay,"Samsung Galaxy S9 (Coral Blue, 64 GB)",4.6,57900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy J7 (2017) SM-J727 - 16GB - Black (Unlocked) Smartphone,4.58,110,ebay,"Samsung Galaxy J7 (Black, 16 GB)",4.3,11700,Flipkart,Samsung Galaxy J7 Prime G610M Unlocked GSM Phone w/ 13MP Camera - Black,3.333,229.99,Walmart
Samsung Galaxy J7 (2017) SM-J727 - 16GB - Black (Unlocked) Smartphone,4.58,110,ebay,"Samsung Galaxy J7 (Black, 16 GB)",4.3,11700,Flipkart,"Verizon Samsung Galaxy J7 16GB Prepaid Smartphone, Black",3.952,219,Walmart
Samsung Galaxy J7 Prime SM-J727T1 16GB  Gold (MetroPCS) Smartphone,4.88,120,ebay,"Samsung Galaxy J7 Prime (Gold, 16 GB)",4.2,13899,Flipkart,Samsung Galaxy J7 Prime G610M Unlocked GSM Phone w/ 13MP Camera - Black,3.333,229.99,Walmart
Samsung Galaxy J7 SM-J700 - 16GB - White GSM Unlocked Smartphone,4.56,139.99,ebay,"Samsung Galaxy J7 (White, 16 GB)",4.3,11700,Flipkart,"Samsung Galaxy J1 Mini Prime 8GB Unlocked Smartphone, Black",1,79.78,Walmart
Samsung Galaxy J7 SM-J700 - 16GB - White GSM Unlocked Smartphone,4.56,139.99,ebay,"Samsung Galaxy J7 (White, 16 GB)",4.3,11700,Flipkart,Samsung Galaxy J7 Prime G610M Unlocked GSM Phone w/ 13MP Camera - Black,3.333,229.99,Walmart
Samsung Galaxy J7 SM-J700 - 16GB - White GSM Unlocked Smartphone,4.56,139.99,ebay,"Samsung Galaxy J7 (White, 16 GB)",4.3,11700,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
Samsung Galaxy J7 SM-J700 - 16GB - White GSM Unlocked Smartphone,4.56,139.99,ebay,"Samsung Galaxy J7 (White, 16 GB)",4.3,11700,Flipkart,Samsung Galaxy S4 I337 16GB 4G LTE AT Unlocked GSM Android Phone - White,4.377,167.17,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy A3 (Champagne Gold, 16 GB)",4,7800,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy A5 (Champagne Gold, 16 GB)",4.1,11900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy A5 (Midnight Black, 16 GB)",4.1,15948,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy A7 (Champagne Gold, 16 GB)",4.1,13000,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy A7 (Midnight Black, 16 GB)",4.1,15000,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy A7 2016 Edition (Black, 16 GB)",4,15500,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy J2-2017 (Absolute black, 8 GB)",4.2,6590,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy Mega 2 (Brown, Black, 16 GB)",3.7,19500,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy Mega 5.8 (Black, 8 GB)",3.7,17999,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy Note Edge (Charcoal Black, 32 GB)",3.3,29950,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy S3 Neo (Marble White, 16 GB)",4.2,12500,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy S5 (Charcoal Black, 16 GB)",3.8,12490,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy S6 Edge (Black Sapphire, 32 GB)",4,37299,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy S7 Edge (Black Onyx, 32 GB)",4.4,35900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy S8 Plus (Midnight Black, 64 GB)",4.6,53990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy S9 (Midnight Black, 256 GB)",4.6,65900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy S9 Plus (Midnight Black, 64 GB)",4.7,64900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy Star (Noble Black, 4 GB)",3.7,4199,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy Star Pro (Midnight Black, 4 GB)",3.7,3999,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy Tab A (Smokey Titanium, 16 GB)",3.4,16500,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
"Samsung Galaxy Mega 2, Brown Black 16GB (AT&T)",4.1,189.99,ebay,"Samsung Galaxy Trend (Midnight Black, 4 GB)",3.4,1076,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy Mega SGH-I527 - 16GB - Black (AT&T),4.27,76,ebay,"Samsung Galaxy A7 2016 Edition (Black, 16 GB)",4,15500,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy Mega SGH-I527 - 16GB - Black (AT&T),4.27,76,ebay,"Samsung Galaxy A7 2016 Edition (Black, 16 GB)",4,15500,Flipkart,Samsung Galaxy S8+ 64GB (Unlocked) - Midnight Black,4.293,689.99,Walmart
Samsung Galaxy Mega SGH-I527 - 16GB - Black (AT&T),4.27,76,ebay,"Samsung Galaxy S9 (Midnight Black, 256 GB)",4.6,65900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy Mega SGH-I527 - 16GB - Black (AT&T),4.27,76,ebay,"Samsung Galaxy S9 (Midnight Black, 256 GB)",4.6,65900,Flipkart,Samsung Galaxy S8+ 64GB (Unlocked) - Midnight Black,4.293,689.99,Walmart
Samsung Galaxy Note 4 32GB Charcoal Black Sprint Good Condition,4.49,110,ebay,"Samsung Galaxy Note 4 (Charcoal Black, 32 GB)",4.1,29999,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
Samsung Galaxy Note 4 32GB Charcoal Black Sprint Good Condition,4.49,110,ebay,"Samsung Galaxy Note 4 (Charcoal Black, 32 GB)",4.1,29999,Flipkart,Samsung Galaxy S4 I337 16GB 4G LTE AT Unlocked GSM Android Phone - White,4.377,167.17,Walmart
Samsung Galaxy Note 4 32GB Charcoal Black Sprint Good Condition,4.49,110,ebay,"Samsung Galaxy Note 4 (Charcoal Black, 32 GB)",4.1,29999,Flipkart,"Samsung Galaxy S7 Unlocked 32GB GSM and CDMA Smartphone, Black Onyx",4.205,548.52,Walmart
Samsung Galaxy Note 4 32GB Charcoal Black Sprint Good Condition,4.49,110,ebay,"Samsung Galaxy Note Edge (Charcoal Black, 32 GB)",3.3,29950,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
Samsung Galaxy Note 4 32GB Charcoal Black Sprint Good Condition,4.49,110,ebay,"Samsung Galaxy Note Edge (Charcoal Black, 32 GB)",3.3,29950,Flipkart,Samsung Galaxy S4 I337 16GB 4G LTE AT Unlocked GSM Android Phone - White,4.377,167.17,Walmart
Samsung Galaxy Note 4 32GB Charcoal Black Sprint Good Condition,4.49,110,ebay,"Samsung Galaxy Note Edge (Charcoal Black, 32 GB)",3.3,29950,Flipkart,"Samsung Galaxy S7 Unlocked 32GB GSM and CDMA Smartphone, Black Onyx",4.205,548.52,Walmart
Samsung Galaxy Note 4 SM-N910P - 32GB - Charcoal Black (Sprint) Smartphone,4.49,125.99,ebay,"Samsung Galaxy Note 4 (Charcoal Black, 32 GB)",4.1,29999,Flipkart,Samsung Galaxy Grand Prime G530A AT Unlocked 4G LTE Phone w/ 8MP Camera - White,2,129.99,Walmart
Samsung Galaxy Note 4 SM-N910P - 32GB - Frost White (Sprint) Smartphone,4.61,100,ebay,"Samsung Galaxy Note 4 (Frost White, 32 GB)",4.1,30000,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
Samsung Galaxy Note 4 SM-N910T - 32GB - Frost White (T-Mobile) Smartphone,4.39,139.99,ebay,"Samsung Galaxy Note 4 (Frost White, 32 GB)",4.1,30000,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
Samsung Galaxy Note 4 SM-N910V - 32GB - White Frost (Verizon),4.53,132.5,ebay,"Samsung Galaxy Note 4 (Frost White, 32 GB)",4.1,30000,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon + Unlocked GSM 4G LTE Phone - White (Refurbished),3,189.95,Walmart
Samsung Galaxy Note 4 SM-N910V - 32GB - White Frost (Verizon),4.53,132.5,ebay,"Samsung Galaxy Note 4 (Frost White, 32 GB)",4.1,30000,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
Samsung Galaxy Note 4 SM-N910V - 32GB - White Frost (Verizon),4.53,132.5,ebay,"Samsung Galaxy Note 4 (Frost White, 32 GB)",4.1,30000,Flipkart,Samsung Galaxy S6 G920V 32GB Verizon - Black (Refurbished),4.611,199.95,Walmart
Samsung Galaxy Note 4 SM-N910V - 32GB - White Frost (Verizon) Smartphone,4.57,109.5,ebay,"Samsung Galaxy Note 4 (Frost White, 32 GB)",4.1,30000,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
"Samsung Galaxy Note 5 (Verizon) 32, 64 GB,  Black, Gold, White",4.56,150.46,ebay,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)",3.8,30495,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
"Samsung Galaxy Note 5 (Verizon) 32, 64 GB,  Black, Gold, White",4.56,150.46,ebay,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)",3.8,30495,Flipkart,Samsung Galaxy S6 G920V 32GB Verizon - Black (Refurbished),4.611,199.95,Walmart
"Samsung Galaxy Note 5 (Verizon) 32, 64 GB,  Black, Gold, White",4.56,150.46,ebay,"Samsung Galaxy Note 5 (Gold Platinum, 32 GB)",3.8,29990,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
"Samsung Galaxy Note 5 (Verizon) 32, 64 GB,  Black, Gold, White",4.56,150.46,ebay,"Samsung Galaxy Note 5 (Gold Platinum, 32 GB)",3.8,29990,Flipkart,Samsung Galaxy S6 G920V 32GB Verizon - Black (Refurbished),4.611,199.95,Walmart
"Samsung Galaxy Note 5 (Verizon) 32, 64 GB,  Black, Gold, White",4.56,150.46,ebay,"Samsung Galaxy Note 5 (black sapphire, 32 GB)",3.8,30999,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
"Samsung Galaxy Note 5 (Verizon) 32, 64 GB,  Black, Gold, White",4.56,150.46,ebay,"Samsung Galaxy Note 5 (black sapphire, 32 GB)",3.8,30999,Flipkart,Samsung Galaxy S6 G920V 32GB Verizon - Black (Refurbished),4.611,199.95,Walmart
"Samsung Galaxy Note 5 (Verizon) 32, 64 GB,  Black, Gold, White",4.56,150.46,ebay,"Samsung Galaxy Note 5 64GB Silver (Silver Titanium, 64 GB)",4.7,39900,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
"Samsung Galaxy Note 5 (Verizon) 32, 64 GB,  Black, Gold, White",4.56,150.46,ebay,"Samsung Galaxy Note 5 64GB Silver (Silver Titanium, 64 GB)",4.7,39900,Flipkart,Samsung Galaxy S6 G920V 32GB Verizon - Black (Refurbished),4.611,199.95,Walmart
"Samsung Galaxy Note 5 (Verizon) 32, 64 GB,  Black, Gold, White",4.56,150.46,ebay,"Samsung Galaxy Note 5 64GB Single Sim -Black (Black, 64 GB)",3,48000,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
"Samsung Galaxy Note 5 (Verizon) 32, 64 GB,  Black, Gold, White",4.56,150.46,ebay,"Samsung Galaxy Note 5 64GB Single Sim -Black (Black, 64 GB)",3,48000,Flipkart,Samsung Galaxy S6 G920V 32GB Verizon - Black (Refurbished),4.611,199.95,Walmart
Samsung Galaxy Note 5 32GB  64GB AT&T Sprint Verizon US Cellular,4.56,174.99,ebay,"Samsung Galaxy Note 5 64GB Silver (Silver Titanium, 64 GB)",4.7,39900,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
Samsung Galaxy Note 5 32GB SM-N920V Verizon 4G LTE Phone - Gold,4.54,229,ebay,"Samsung Galaxy Note 5 32GB Single Sim - Silver (Silver, 32 GB)",4.2,42900,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon + Unlocked GSM 4G LTE Phone - White (Refurbished),3,189.95,Walmart
Samsung Galaxy Note 5 32GB SM-N920V Verizon 4G LTE Phone - Gold,4.54,229,ebay,"Samsung Galaxy Note 5 32GB Single Sim - Silver (Silver, 32 GB)",4.2,42900,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)",3.8,30495,Flipkart,"AT Samsung Galaxy S6 edge G925A 32GB Smartphone (Unlocked), White",4.545,449.99,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)",3.8,30495,Flipkart,Samsung Galaxy Grand Prime G530A AT Unlocked 4G LTE Phone w/ 8MP Camera - White,2,129.99,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)",3.8,30495,Flipkart,"Samsung Galaxy J1 Mini Prime 8GB Unlocked Smartphone, Black",1,79.78,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)",3.8,30495,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)",3.8,30495,Flipkart,Samsung Galaxy S4 I337 16GB 4G LTE AT Unlocked GSM Android Phone - White,4.377,167.17,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)",3.8,30495,Flipkart,"Samsung Galaxy S5 Certified Pre-Owned Smartphone, (AT)",4.25,189,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)",3.8,30495,Flipkart,"Samsung Galaxy S7 Unlocked 32GB GSM and CDMA Smartphone, Black Onyx",4.205,548.52,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)",3.8,30495,Flipkart,"Straight Talk Samsung Galaxy S6 32GB Prepaid Smartphone, Blue",4.395,299,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)",3.8,30495,Flipkart,"Straight Talk Samsung Galaxy S7 32GB Prepaid Smartphone, Black",4.24,399,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)",3.8,30495,Flipkart,"Straight Talk Samsung Galaxy S8 64GB Prepaid Smartphone, Silver",2.5,599,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Dual Sim) (Black Sapphire, 32 GB)",4.2,40900,Flipkart,"AT Samsung Galaxy S6 edge G925A 32GB Smartphone (Unlocked), White",4.545,449.99,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Dual Sim) (Black Sapphire, 32 GB)",4.2,40900,Flipkart,Samsung Galaxy Grand Prime G530A AT Unlocked 4G LTE Phone w/ 8MP Camera - White,2,129.99,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Dual Sim) (Black Sapphire, 32 GB)",4.2,40900,Flipkart,"Samsung Galaxy J1 Mini Prime 8GB Unlocked Smartphone, Black",1,79.78,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Dual Sim) (Black Sapphire, 32 GB)",4.2,40900,Flipkart,Samsung Galaxy Note 4 N910V 32GB Verizon CDMA 4G LTE Phone - White,4.636,248,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Dual Sim) (Black Sapphire, 32 GB)",4.2,40900,Flipkart,Samsung Galaxy S4 I337 16GB 4G LTE AT Unlocked GSM Android Phone - White,4.377,167.17,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Dual Sim) (Black Sapphire, 32 GB)",4.2,40900,Flipkart,"Samsung Galaxy S5 Certified Pre-Owned Smartphone, (AT)",4.25,189,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Dual Sim) (Black Sapphire, 32 GB)",4.2,40900,Flipkart,"Samsung Galaxy S7 Unlocked 32GB GSM and CDMA Smartphone, Black Onyx",4.205,548.52,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Dual Sim) (Black Sapphire, 32 GB)",4.2,40900,Flipkart,"Straight Talk Samsung Galaxy S6 32GB Prepaid Smartphone, Blue",4.395,299,Walmart
"Samsung Galaxy Note 5 32GB Sprint Gold, Black Sapphire and White",4.44,164.99,ebay,"Samsung Galaxy Note 5 (Dual Sim) (Black Sapphire, 32 GB)",4.2,40900,Flipkart,"Straight Talk Samsung Galaxy S7 32GB Prepaid Smartphone, Black",4.24,399,Walmart
